Long,Lat,texture_class,clay_content,bulk_density,aluminium_extractable,carbon_total,calcium_extractable,cation_exchange_capacity,iron_extractable,potassium_extractable,magnesium_extractable,nitrogen_total,carbon_organic,phosphorous_extractable,sulphur_extractable,zinc_extractable,ph,sand_content,silt_content,stone_content
5.83735,7.5199,Sandy Loam,19,1.31,89,23.5,444.9,6.4,59.3,72.7,108.9,1.3,10,6.4,6.4,2,5.7,57,14,2.3
5.885,7.5199,Sandy Loam,19,1.21,108.9,23.5,444.9,8,65.7,80.5,98.5,1.3,10,7.2,8,2.3,5.8,57,16,2.7
5.93529,7.52675,Sandy Loam,18,1.28,89,21.2,444.9,6.4,72.7,72.7,120.5,1.2,9,7.2,7.2,1.5,5.9,64,17,2
2.74001,7.56689,Sandy Loam,13,1.33,98.5,17.2,543.6,7.2,72.7,72.7,147.4,0.7,8,8,7.2,2,6.2,68,14,3.5
2.78766,7.56689,Sandy Loam,12,1.35,98.5,19.1,543.6,6.4,72.7,65.7,133.3,0.8,8,7.2,5.7,2.3,6.2,70,17,3.5
2.83174,7.56559,Sandy Loam,12,1.36,98.5,19.1,543.6,6.4,65.7,72.7,120.5,0.8,8,8,5.7,2.7,6.1,70,16,4.5
2.88296,7.56689,Sandy Loam,14,1.36,89,19.1,491.7,6.4,65.7,80.5,133.3,1,8,6.4,5.7,2,6.2,65,17,2.3
2.93062,7.56689,Sandy Loam,16,1.4,98.5,23.5,600.8,7.2,59.3,80.5,133.3,1.1,10,6.4,5.7,2.3,6.1,60,14,3.5
2.97827,7.56689,Sandy Loam,11,1.34,98.5,17.2,600.8,5.7,72.7,80.5,147.4,0.8,7.2,7.2,6.4,2,6.3,72,16,4.5
3.02592,7.56689,Sandy Loam,13,1.38,108.9,19.1,543.6,6.4,65.7,89,133.3,0.9,10,7.2,6.4,1.7,6.3,65,14,2.3
3.07357,7.56689,Sandy Loam,9,1.35,133.3,17.2,543.6,6.4,65.7,72.7,120.5,0.7,8,8,5.7,2.3,6.1,73,15,3.5
3.12122,7.56689,Sandy Loam,13,1.31,108.9,12.5,491.7,5.7,65.7,80.5,108.9,0.7,7.2,7.2,5.7,2.3,6.2,71,16,4.5
3.16887,7.56689,Sandy Loam,12,1.35,98.5,17.2,734.1,7.2,65.7,80.5,147.4,0.9,7.2,8,5.7,1.7,6.3,66,15,3.5
3.21652,7.56689,Sandy Loam,13,1.39,108.9,15.4,543.6,7.2,72.7,72.7,133.3,0.8,7.2,8,5.7,2,6.2,69,16,2.3
3.25778,7.56822,Sandy Loam,11,1.37,98.5,21.2,491.7,7.2,65.7,65.7,120.5,0.8,8,8,5.7,2,6.2,71,16,5.7
3.31183,7.56689,Sandy Loam,11,1.35,89,17.2,543.6,6.4,65.7,72.7,120.5,0.8,7.2,7.2,5,2.3,6.1,72,14,3.5
3.35948,7.56689,Sandy Loam,13,1.34,108.9,12.5,600.8,8,65.7,72.7,147.4,0.9,7.2,8,5.7,1.7,6.3,72,16,2.7
3.40713,7.56689,Sandy Loam,11,1.33,108.9,17.2,543.6,7.2,72.7,65.7,120.5,0.9,7.2,8,5.7,2,6.2,66,15,2
3.45478,7.56689,Sandy Loam,11,1.37,108.9,13.9,543.6,5.7,59.3,72.7,108.9,0.7,7.2,9,5,1.7,6.2,71,15,5
3.50243,7.56689,Sandy Loam,14,1.35,120.5,21.2,600.8,7.2,65.7,65.7,120.5,0.8,9,7.2,5.7,2.3,6.1,67,14,2.7
3.55008,7.56689,Sandy Loam,14,1.31,120.5,19.1,600.8,7.2,72.7,72.7,108.9,0.8,8,7.2,5,2,6.1,66,16,2.3
3.59773,7.56689,Sandy Loam,14,1.34,108.9,17.2,543.6,6.4,72.7,72.7,120.5,0.9,7.2,8,5.7,2,6.1,66,17,2
3.64539,7.56689,Sandy Loam,15,1.32,89,17.2,600.8,8,72.7,65.7,163,0.9,8,6.4,6.4,2,6,65,16,3.1
3.69304,7.56689,Sandy Loam,16,1.31,80.5,15.4,600.8,6.4,65.7,72.7,133.3,1.1,9,7.2,5,2.3,6,65,14,2.7
3.73906,7.56565,Sandy Loam,18,1.33,72.7,23.5,734.1,7.2,65.7,72.7,108.9,1.3,10,7.2,5.7,2.3,6.1,65,14,3.1
3.78834,7.56689,Sandy Loam,19,1.29,72.7,26.1,664.1,6.4,72.7,80.5,120.5,1.4,10,7.2,5.7,2.3,5.9,60,14,2.7
3.83599,7.56689,Sandy Loam,17,1.28,65.7,23.5,600.8,6.4,72.7,65.7,108.9,1.4,11.2,6.4,5.7,2.7,6,66,16,2.3
3.89627,7.5785,Sandy Loam,16,1.28,59.3,21.2,491.7,6.4,65.7,59.3,120.5,1.2,10,8,5,2.3,6,66,14,4
3.92682,7.56421,Sandy Loam,18,1.31,43.7,21.2,491.7,7.2,59.3,72.7,108.9,1.5,10,6.4,6.4,2.3,6.1,65,14,3.5
3.9792,7.56406,Sandy Loam,18,1.33,65.7,26.1,600.8,6.4,65.7,72.7,108.9,1.4,10,7.2,7.2,2.3,5.9,65,13,2.3
4.0266,7.56689,Sandy Loam,19,1.33,65.7,26.1,600.8,6.4,80.5,65.7,133.3,1.5,11.2,7.2,5.7,2.3,5.9,64,14,2.7
4.07425,7.56689,Sandy Loam,19,1.32,53.6,26.1,664.1,8,80.5,72.7,133.3,1.4,10,7.2,5.7,2.3,5.8,61,16,2.3
4.1219,7.56689,Sandy Loam,17,1.34,48.4,26.1,543.6,6.4,72.7,65.7,120.5,1.4,10,7.2,5.7,2.7,5.9,64,13,2.7
4.16955,7.56689,Sandy Loam,19,1.33,39.4,17.2,491.7,6.4,72.7,65.7,120.5,1.2,8,7.2,6.4,2.3,5.9,66,17,2.7
4.20738,7.57603,Sandy Loam,17,1.28,48.4,26.1,491.7,7.2,72.7,65.7,120.5,1.3,10,6.4,6.4,2.7,5.7,61,13,2
4.26485,7.56689,Sandy Clay Loam,23,1.27,65.7,29,491.7,6.4,89,65.7,98.5,1.5,11.2,7.2,7.2,3.1,5.6,59,14,2
4.3125,7.56689,Sandy Loam,19,1.32,39.4,23.5,444.9,6.4,65.7,59.3,108.9,1.3,8,6.4,5.7,2.7,6,60,17,1.7
4.36016,7.56689,Sandy Clay Loam,22,1.33,48.4,35.6,297.9,6.4,72.7,59.3,72.7,1.5,11.2,7.2,6.4,3.5,5.8,59,12,2.3
4.40781,7.56689,Sandy Loam,19,1.29,59.3,29,491.7,6.4,72.7,65.7,133.3,1.5,10,5.7,6.4,2.7,5.9,58,15,2.3
4.45546,7.56689,Sandy Loam,18,1.34,39.4,21.2,444.9,7.2,72.7,65.7,108.9,1.5,10,7.2,6.4,3.1,6,64,16,2.7
4.48693,7.5707,Sandy Clay Loam,25,1.29,65.7,29,329.3,7.2,89,59.3,89,1.5,12.5,6.4,7.2,3.1,5.6,56,14,1.2
4.55076,7.56689,Sandy Loam,17,1.31,53.6,32.1,491.7,7.2,72.7,65.7,108.9,1.6,10,6.4,6.4,3.1,6,62,16,1.5
4.59841,7.56689,Sandy Clay Loam,21,1.33,53.6,19.1,364,6.4,72.7,65.7,120.5,1.5,10,6.4,6.4,3.1,6,65,15,2.3
4.64606,7.56689,Sandy Clay Loam,25,1.24,53.6,32.1,491.7,7.2,65.7,65.7,108.9,1.6,11.2,6.4,5.7,3.5,5.8,58,13,1.5
4.70704,7.56689,Sandy Clay Loam,24,1.28,59.3,32.1,297.9,6.4,72.7,59.3,72.7,1.6,11.2,8,6.4,4,5.5,59,12,2
4.74612,7.545,Sandy Clay Loam,21,1.29,59.3,32.1,491.7,7.2,65.7,72.7,108.9,1.6,11.2,6.4,6.4,3.5,6,62,13,2.7
4.78902,7.56689,Sandy Clay Loam,25,1.24,80.5,29,364,8,80.5,59.3,80.5,1.6,11.2,7.2,8,4,5.6,55,13,1.5
4.83667,7.56689,Sandy Clay Loam,29,1.27,89,32.1,269.4,7.2,65.7,59.3,80.5,1.6,11.2,7.2,8,3.5,5.3,54,13,2.3
4.88432,7.56689,Sandy Clay Loam,23,1.28,108.9,23.5,444.9,7.2,65.7,72.7,80.5,1.4,11.2,7.2,5.7,3.1,5.7,58,15,1.5
4.93197,7.56689,Sandy Clay Loam,26,1.17,89,32.1,329.3,9,65.7,72.7,80.5,1.6,12.5,8,8,3.5,5.3,53,15,3.1
4.97962,7.56689,Sandy Clay Loam,27,1.19,80.5,32.1,364,9,80.5,65.7,80.5,1.6,12.5,7.2,9,3.5,5.3,56,16,3.1
5.02727,7.56689,Sandy Clay Loam,25,1.23,72.7,32.1,364,7.2,72.7,59.3,80.5,1.6,11.2,7.2,8,2.7,5.5,55,12,2
5.07492,7.56689,Sandy Clay Loam,27,1.24,89,29,329.3,6.4,72.7,65.7,89,1.5,11.2,6.4,8,3.5,5.6,59,12,1.5
5.12258,7.56689,Sandy Clay Loam,23,1.26,72.7,32.1,297.9,5,72.7,53.6,98.5,1.5,9,7.2,7.2,3.1,5.5,61,12,2
5.17023,7.56689,Sandy Clay Loam,29,1.15,80.5,35.6,364,10,72.7,65.7,89,1.9,15.4,8,9,2.3,5.6,57,12,3.1
5.2304,7.57416,Sandy Clay Loam,25,1.21,65.7,32.1,329.3,8,72.7,65.7,89,1.7,11.2,7.2,8,3.1,5.6,59,12,2.3
5.26553,7.56689,Sandy Clay Loam,21,1.25,72.7,35.6,444.9,8,72.7,65.7,98.5,1.8,12.5,6.4,7.2,3.1,5.7,60,15,1.7
5.31318,7.56689,Sandy Clay Loam,21,1.22,80.5,26.1,402.4,8,59.3,72.7,80.5,1.5,10,7.2,7.2,2.3,5.9,58,15,2.3
5.36083,7.56689,Sandy Clay Loam,22,1.28,59.3,26.1,364,6.4,53.6,65.7,89,1.5,11.2,7.2,6.4,2.3,6,59,16,3.1
5.40848,7.56689,Sandy Clay Loam,24,1.27,59.3,29,297.9,6.4,65.7,59.3,72.7,1.5,10,6.4,6.4,2.7,5.6,57,14,2
5.45614,7.56689,Sandy Clay Loam,26,1.3,59.3,29,329.3,5.7,80.5,59.3,80.5,1.7,11.2,7.2,8,3.1,5.7,57,12,1.7
5.50379,7.56689,Sandy Clay Loam,27,1.26,53.6,32.1,364,6.4,65.7,59.3,59.3,1.9,11.2,6.4,7.2,2.7,5.7,59,13,3.5
5.55144,7.56689,Sandy Clay Loam,25,1.25,53.6,32.1,220.4,5.7,72.7,59.3,72.7,1.5,11.2,7.2,7.2,2.7,5.5,59,13,2
5.59909,7.56689,Sandy Loam,19,1.23,65.7,29,364,6.4,72.7,72.7,89,1.5,9,8,6.4,2.3,5.8,59,14,1.5
5.64674,7.56689,Sandy Clay Loam,24,1.31,43.7,29,329.3,6.4,72.7,65.7,72.7,1.5,10,7.2,7.2,3.5,5.6,56,13,2
5.69439,7.56689,Sandy Clay Loam,25,1.24,65.7,29,364,8,65.7,65.7,80.5,1.6,11.2,7.2,6.4,3.1,5.5,58,10,2
5.74204,7.56689,Sandy Clay Loam,24,1.2,89,29,329.3,7.2,72.7,72.7,80.5,1.6,13.9,8,8,3.1,5.5,55,16,4
5.78073,7.58061,Sandy Clay Loam,25,1.24,72.7,26.1,491.7,7.2,65.7,72.7,89,1.5,12.5,8,9,2.7,5.7,55,15,3.1
5.83735,7.56689,Sandy Loam,15,1.28,89,21.2,402.4,7.2,59.3,80.5,108.9,1.1,9,7.2,6.4,1.7,5.8,64,17,2
5.885,7.56689,Sandy Loam,18,1.31,98.5,21.2,402.4,8,72.7,65.7,89,1.2,9,7.2,5.7,1.7,5.9,62,15,2
5.93265,7.56689,Sandy Loam,16,1.27,108.9,21.2,364,7.2,59.3,72.7,89,1.2,8,8,5.7,1.5,5.8,62,15,2
5.9803,7.56689,Sandy Loam,19,1.25,89,26.1,364,7.2,80.5,72.7,89,1.1,9,8,8,2.3,5.7,62,15,1.2
2.74001,7.61389,Sandy Loam,11,1.37,133.3,17.2,600.8,6.4,72.7,72.7,120.5,0.8,8,8,5.7,2.3,6.3,72,18,3.5
2.78766,7.61389,Sandy Loam,13,1.39,108.9,21.2,491.7,5,72.7,65.7,108.9,0.7,7.2,7.2,5.7,2.3,6.2,66,18,3.1
2.83531,7.61389,Sandy Loam,13,1.35,98.5,23.5,600.8,7.2,65.7,72.7,133.3,1.1,8,6.4,5.7,2.3,6.1,64,17,5
2.88296,7.61389,Sandy Loam,15,1.37,89,23.5,600.8,5.7,72.7,89,133.3,0.8,8,6.4,6.4,1.7,6.1,64,17,2.3
2.93062,7.61389,Sandy Loam,10,1.35,98.5,23.5,600.8,5.7,65.7,89,147.4,0.8,8,8,5.7,2.3,6.2,68,15,3.1
2.97827,7.61389,Sandy Loam,14,1.37,98.5,19.1,600.8,6.4,72.7,80.5,133.3,1.1,8,7.2,6.4,2,6.3,65,15,2
3.02592,7.61389,Sandy Loam,12,1.32,108.9,19.1,543.6,6.4,72.7,72.7,133.3,0.9,8,7.2,7.2,2.7,6.3,67,17,3.1
3.07357,7.61389,Sandy Loam,11,1.32,120.5,17.2,600.8,6.4,65.7,80.5,147.4,0.8,9,8,5.7,2,6.3,69,16,2.3
3.12122,7.61389,Sandy Loam,10,1.38,120.5,15.4,543.6,5.7,65.7,72.7,108.9,0.8,7.2,8,5,2,6.2,69,17,7.2
3.16887,7.61389,Sandy Loam,11,1.32,89,21.2,734.1,7.2,65.7,89,163,0.9,8,7.2,5,2,6.2,63,16,3.1
3.21652,7.61389,Sandy Loam,15,1.32,120.5,17.2,600.8,7.2,72.7,72.7,120.5,0.9,8,8,5.7,2.3,6.1,64,16,4
3.26417,7.61389,Sandy Loam,15,1.3,98.5,23.5,600.8,6.4,72.7,80.5,147.4,1.1,9,7.2,6.4,2,6.1,62,15,3.1
3.31183,7.61389,Sandy Loam,10,1.34,108.9,15.4,600.8,5.7,65.7,65.7,120.5,0.7,7.2,7.2,6.4,1.7,6.2,70,16,5
3.35948,7.61389,Sandy Loam,12,1.31,133.3,13.9,600.8,7.2,65.7,65.7,120.5,0.7,7.2,8,5.7,2,6.2,69,14,4
3.40713,7.61389,Sandy Loam,15,1.35,108.9,19.1,543.6,6.4,65.7,72.7,147.4,1,8,7.2,5.7,2.3,6.2,61,17,2
3.45478,7.61389,Sandy Loam,16,1.26,133.3,23.5,543.6,7.2,72.7,72.7,133.3,1.2,9,9,7.2,2.3,6.1,62,15,4
3.50243,7.61389,Sandy Loam,12,1.37,108.9,15.4,543.6,6.4,80.5,72.7,120.5,0.7,7.2,7.2,5,1.7,6.2,66,15,2.7
3.55008,7.61389,Sandy Loam,12,1.31,120.5,13.9,543.6,7.2,72.7,72.7,147.4,0.9,6.4,9,5.7,1.7,6.2,68,15,3.5
3.59773,7.61389,Sandy Loam,16,1.35,80.5,19.1,600.8,7.2,72.7,72.7,163,1.2,10,8,6.4,3.1,6,64,16,2
3.64539,7.61389,Sandy Loam,14,1.31,98.5,21.2,543.6,6.4,59.3,72.7,133.3,1,9,7.2,5.7,2,6,63,14,2.7
3.69304,7.61389,Sandy Loam,16,1.35,89,26.1,600.8,6.4,80.5,80.5,147.4,1.6,10,7.2,6.4,2.3,6,61,13,2
3.74069,7.61389,Sandy Loam,18,1.3,72.7,26.1,664.1,6.4,65.7,80.5,108.9,1.3,10,8,6.4,2.7,6.1,64,14,2.7
3.78842,7.61812,Sandy Loam,15,1.29,80.5,23.5,600.8,6.4,65.7,72.7,120.5,1.5,10,6.4,7.2,2.7,5.9,64,15,1.7
3.83599,7.61389,Sandy Loam,17,1.31,72.7,19.1,600.8,7.2,72.7,72.7,120.5,1.3,10,7.2,5,2.3,6,65,15,3.1
3.88364,7.61389,Sandy Loam,15,1.3,72.7,23.5,600.8,5.7,65.7,72.7,108.9,1.5,10,8,6.4,3.1,5.9,64,14,2
3.93129,7.61389,Sandy Loam,19,1.33,59.3,26.1,543.6,6.4,72.7,72.7,89,1.4,11.2,7.2,6.4,2.7,5.9,61,12,3.1
3.97894,7.61389,Sandy Loam,18,1.3,72.7,26.1,491.7,6.4,72.7,65.7,98.5,1.4,11.2,8,7.2,2.7,5.9,58,15,2
4.0266,7.61389,Sandy Clay Loam,22,1.29,89,26.1,543.6,5.7,80.5,72.7,89,1.5,11.2,6.4,7.2,2.7,5.7,60,13,1.7
4.07425,7.61389,Sandy Clay Loam,20,1.29,89,26.1,600.8,7.2,80.5,72.7,133.3,1.6,11.2,8,6.4,2.3,5.9,59,13,2
4.1219,7.61389,Sandy Loam,19,1.29,108.9,26.1,543.6,6.4,89,72.7,98.5,1.4,11.2,7.2,6.4,2.7,5.7,59,14,1.7
4.16237,7.61402,Sandy Loam,17,1.31,89,17.2,543.6,6.4,59.3,65.7,108.9,1,7.2,8,6.4,2,5.9,62,16,3.1
4.2172,7.61389,Sandy Loam,19,1.27,65.7,21.2,491.7,5.7,65.7,59.3,120.5,1.1,10,7.2,5.7,2.7,5.9,66,13,3.1
4.26485,7.61389,Sandy Loam,20,1.33,53.6,32.1,402.4,7.2,72.7,72.7,89,1.4,10,6.4,6.4,3.1,5.8,61,12,2.3
4.3125,7.61389,Sandy Loam,18,1.34,80.5,29,491.7,7.2,65.7,65.7,98.5,1.2,10,6.4,6.4,3.5,5.8,57,14,1.5
4.36016,7.61389,Sandy Loam,19,1.28,59.3,26.1,491.7,6.4,65.7,72.7,108.9,1.5,11.2,6.4,5.7,3.5,6,63,14,2.3
4.40781,7.61389,Sandy Loam,19,1.24,59.3,29,402.4,6.4,89,72.7,89,1.3,9,6.4,7.2,3.1,5.7,60,14,1.7
4.44975,7.61151,Sandy Clay Loam,23,1.3,53.6,32.1,364,6.4,80.5,72.7,108.9,1.4,11.2,6.4,6.4,3.5,5.8,60,12,2.7
4.50025,7.61865,Sandy Clay Loam,21,1.31,80.5,32.1,402.4,7.2,72.7,65.7,89,1.6,10,6.4,5.7,3.1,5.8,58,11,1.2
4.54219,7.60818,Sandy Clay Loam,22,1.26,72.7,23.5,364,7.2,80.5,59.3,98.5,1.7,11.2,7.2,5.7,3.5,5.7,60,13,1.7
4.59746,7.60485,Sandy Clay Loam,25,1.31,65.7,32.1,364,8,65.7,72.7,89,1.6,11.2,7.2,6.4,3.5,5.7,59,13,2.3
4.61941,7.6434,Sandy Clay Loam,23,1.27,98.5,26.1,444.9,7.2,65.7,80.5,98.5,1.5,11.2,7.2,6.4,3.1,6,53,16,2
4.69371,7.61389,Sandy Clay Loam,24,1.21,98.5,32.1,402.4,7.2,65.7,65.7,108.9,1.8,12.5,7.2,6.4,3.5,5.5,55,13,1.7
4.70615,7.63721,Sandy Clay Loam,23,1.31,65.7,29,444.9,6.4,59.3,65.7,120.5,1.7,10,7.2,6.4,3.1,6,58,14,2
4.8052,7.61056,Sandy Clay Loam,24,1.26,65.7,35.6,329.3,7.2,65.7,59.3,89,1.7,11.2,7.2,6.4,4.5,5.4,54,12,1.7
4.83667,7.6058,Sandy Clay Loam,23,1.27,65.7,29,402.4,6.4,59.3,65.7,98.5,1.7,10,6.4,6.4,3.1,5.7,61,14,2.7
4.88432,7.61389,Sandy Clay Loam,28,1.18,89,32.1,402.4,9,65.7,72.7,120.5,1.7,12.5,8,8,2.3,5.4,57,13,3.5
4.93197,7.61389,Sandy Clay Loam,26,1.17,98.5,29,269.4,6.4,65.7,72.7,72.7,1.6,13.9,9,8,3.1,5.4,55,16,3.5
4.97962,7.61389,Sandy Clay Loam,27,1.2,72.7,32.1,297.9,9,80.5,72.7,98.5,1.8,13.9,7.2,8,3.5,5.5,55,14,3.1
5.02727,7.61389,Sandy Clay Loam,26,1.17,72.7,29,329.3,9,59.3,65.7,89,1.6,11.2,7.2,8,3.1,5.4,58,13,2.3
5.07492,7.61389,Sandy Clay Loam,28,1.17,89,35.6,220.4,7.2,65.7,53.6,72.7,1.7,13.9,7.2,8,3.1,5.3,56,12,2.7
5.12258,7.61389,Sandy Clay Loam,26,1.28,89,29,269.4,8,65.7,59.3,72.7,1.5,11.2,6.4,7.2,3.1,5.5,57,11,2.3
5.17224,7.61482,Sandy Loam,20,1.26,72.7,26.1,329.3,7.2,59.3,65.7,80.5,1.5,11.2,6.4,8,3.1,5.8,56,13,2.3
5.18032,7.63862,Sandy Clay Loam,22,1.23,89,26.1,444.9,7.2,65.7,72.7,108.9,1.6,11.2,7.2,6.4,2.7,5.7,63,15,2.3
5.26677,7.62394,Sandy Loam,18,1.3,72.7,23.5,491.7,7.2,72.7,72.7,98.5,1.2,10,7.2,7.2,2.3,5.9,60,14,1.2
5.31318,7.61389,Sandy Loam,20,1.27,72.7,32.1,491.7,8,59.3,72.7,98.5,1.3,9,7.2,7.2,2.3,5.8,59,15,1.7
5.36083,7.61389,Sandy Clay Loam,24,1.27,72.7,29,329.3,7.2,72.7,72.7,72.7,1.5,11.2,7.2,6.4,2.7,5.7,56,14,1.2
5.40848,7.61389,Sandy Clay Loam,23,1.29,80.5,32.1,297.9,5.7,72.7,65.7,80.5,1.5,11.2,7.2,6.4,2.7,5.8,56,12,2
5.45614,7.61389,Sandy Clay Loam,24,1.28,59.3,29,297.9,5.7,72.7,59.3,98.5,1.6,12.5,8,6.4,3.1,5.7,58,13,2
5.50379,7.61389,Sandy Clay Loam,23,1.31,59.3,29,329.3,5.7,65.7,65.7,80.5,1.6,10,6.4,7.2,2.7,5.8,59,13,2.7
5.55144,7.61389,Sandy Clay Loam,25,1.23,72.7,35.6,269.4,7.2,80.5,59.3,80.5,1.6,11.2,6.4,7.2,3.1,5.6,58,13,2.3
5.59909,7.61389,Sandy Clay Loam,23,1.25,53.6,32.1,297.9,5.7,65.7,72.7,80.5,1.7,11.2,7.2,8,3.1,5.9,60,15,2.3
5.64674,7.61389,Sandy Clay Loam,23,1.3,65.7,29,364,5.7,53.6,65.7,89,1.4,11.2,7.2,7.2,3.1,5.8,59,15,2.3
5.70178,7.6218,Sandy Clay Loam,26,1.17,72.7,29,402.4,7.2,72.7,80.5,89,1.7,13.9,7.2,8,2.7,5.6,51,13,3.1
5.74204,7.61389,Sandy Clay Loam,26,1.16,80.5,35.6,329.3,8,72.7,72.7,89,1.8,15.4,7.2,8,3.1,5.6,55,13,3.1
5.78969,7.61389,Sandy Clay Loam,26,1.22,80.5,29,220.4,8,72.7,65.7,65.7,1.5,12.5,7.2,8,3.1,5.6,54,12,2.3
5.83735,7.61389,Sandy Loam,20,1.26,89,26.1,444.9,6.4,80.5,72.7,98.5,1.3,10,7.2,7.2,1.7,5.7,57,16,2
5.885,7.61389,Sandy Loam,16,1.26,72.7,19.1,329.3,6.4,72.7,65.7,108.9,1.1,8,8,6.4,1.7,5.8,66,15,1.7
5.93265,7.61389,Sandy Loam,18,1.27,98.5,23.5,402.4,7.2,65.7,72.7,108.9,1.1,8,6.4,6.4,2,5.8,59,15,2
2.74001,7.66089,Sandy Loam,11,1.35,108.9,19.1,543.6,5.7,72.7,72.7,108.9,0.7,7.2,8,5.7,2,6.2,67,16,2
2.78766,7.66089,Sandy Loam,13,1.32,108.9,21.2,491.7,6.4,72.7,72.7,120.5,0.8,8,7.2,7.2,1.7,6.2,64,17,2.7
2.83531,7.66089,Sandy Loam,13,1.32,108.9,21.2,543.6,6.4,65.7,72.7,120.5,1.2,8,7.2,5.7,2,6.1,68,16,3.5
2.88296,7.66089,Sandy Loam,15,1.32,98.5,19.1,543.6,6.4,72.7,72.7,147.4,1,8,9,6.4,1.7,6.1,66,19,3.1
2.93062,7.66089,Sandy Loam,13,1.32,98.5,19.1,543.6,6.4,65.7,59.3,108.9,1.1,9,7.2,5.7,2.3,6.1,69,16,3.5
2.97827,7.66089,Sandy Loam,12,1.33,108.9,15.4,600.8,6.4,65.7,72.7,147.4,0.8,8,7.2,6.4,2.3,6.2,65,17,3.5
3.02592,7.66089,Sandy Loam,12,1.32,108.9,17.2,600.8,7.2,65.7,72.7,120.5,0.8,8,7.2,6.4,2.3,6.2,69,16,3.1
3.07357,7.66089,Sandy Loam,10,1.34,133.3,17.2,600.8,5.7,72.7,65.7,108.9,0.8,8,7.2,7.2,2.3,6.2,66,17,2.3
3.12122,7.66089,Sandy Loam,12,1.33,120.5,19.1,600.8,6.4,59.3,72.7,108.9,0.9,9,6.4,5.7,2.7,6.2,72,13,4
3.16887,7.66089,Sandy Loam,14,1.34,108.9,15.4,600.8,5,65.7,72.7,163,0.7,7.2,8,6.4,2,6.2,69,16,7.2
3.21652,7.66089,Sandy Loam,11,1.35,108.9,23.5,543.6,7.2,65.7,65.7,147.4,0.8,7.2,7.2,5.7,2,6.1,68,15,2.7
3.26417,7.66089,Sandy Loam,13,1.33,89,17.2,543.6,7.2,59.3,72.7,147.4,0.8,7.2,7.2,5.7,2,6.1,71,15,3.1
3.31183,7.66089,Sandy Loam,10,1.33,108.9,17.2,600.8,7.2,65.7,65.7,120.5,0.7,7.2,7.2,5.7,2,6.2,71,15,3.1
3.36071,7.66936,Sandy Loam,10,1.28,108.9,17.2,664.1,6.4,65.7,72.7,147.4,0.7,7.2,8,5,2,6.3,67,16,2
3.40713,7.66089,Sandy Loam,17,1.29,108.9,26.1,664.1,7.2,72.7,89,199.3,1,9,8,5.7,2.7,6.2,60,17,2
3.45478,7.66089,Sandy Loam,14,1.29,120.5,23.5,600.8,8,65.7,80.5,163,0.8,9,7.2,5.7,2.7,6.2,68,12,2.7
3.50243,7.66089,Sandy Loam,12,1.32,120.5,13.9,491.7,6.4,72.7,72.7,147.4,0.8,8,7.2,5.7,2,6.2,67,14,3.5
3.55008,7.66089,Sandy Loam,15,1.33,108.9,13.9,600.8,7.2,72.7,80.5,163,0.8,8,8,6.4,2.3,6.2,61,15,4
3.59773,7.66089,Sandy Loam,14,1.31,133.3,21.2,543.6,7.2,65.7,72.7,133.3,1.2,9,8,5.7,2.3,6,63,14,3.1
3.64539,7.66089,Sandy Loam,14,1.3,108.9,15.4,543.6,6.4,65.7,72.7,133.3,1,9,8,5.7,2.3,6.2,69,15,4.5
3.69304,7.66089,Sandy Loam,13,1.34,108.9,15.4,543.6,6.4,65.7,65.7,133.3,0.9,8,8,5,2.3,6,70,14,4.5
3.74069,7.66089,Sandy Loam,17,1.34,89,23.5,600.8,6.4,59.3,72.7,120.5,1.2,10,7.2,5,3.1,6,63,13,2.7
3.78834,7.66089,Sandy Loam,19,1.32,98.5,19.1,600.8,6.4,72.7,72.7,120.5,1.6,11.2,7.2,6.4,2.7,5.7,63,15,3.5
3.83599,7.66089,Sandy Loam,17,1.33,98.5,17.2,543.6,5.7,72.7,72.7,108.9,1.2,9,7.2,6.4,2.3,5.9,65,15,2.7
3.88364,7.66089,Sandy Clay Loam,20,1.3,89,23.5,600.8,6.4,65.7,80.5,120.5,1.6,10,7.2,7.2,2.7,6,63,14,2.3
3.93129,7.66089,Sandy Loam,19,1.28,98.5,26.1,543.6,5.7,72.7,65.7,98.5,1.6,11.2,6.4,6.4,2.7,5.9,60,12,2.7
3.97894,7.66089,Sandy Clay Loam,22,1.29,98.5,26.1,664.1,6.4,59.3,72.7,89,1.8,11.2,6.4,7.2,3.1,5.8,55,14,2.3
4.0266,7.66089,Sandy Clay Loam,21,1.31,89,26.1,543.6,7.2,89,89,98.5,1.6,10,8,5.7,2.3,5.6,58,15,2
4.07425,7.66089,Sandy Loam,18,1.3,108.9,26.1,664.1,7.2,80.5,72.7,120.5,1.6,11.2,8,6.4,2.3,5.8,60,15,2.7
4.11893,7.66729,Sandy Loam,17,1.32,108.9,29,600.8,6.4,65.7,72.7,133.3,1.4,10,7.2,5.7,2,5.9,61,15,2.3
4.16237,7.66102,Sandy Loam,17,1.31,108.9,21.2,600.8,6.4,65.7,72.7,120.5,1.2,9,6.4,5.7,2.3,6,64,14,3.5
4.21195,7.6666,Sandy Loam,14,1.28,98.5,15.4,491.7,5,65.7,65.7,98.5,0.9,8,7.2,6.4,3.1,5.9,71,14,3.5
